0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.014	0
0.015	0
0.02	0
0.113192	108
0.114192	108
0.124657	427
0.133841	685
0.134713	759
0.142057	835
0.149797	888
0.149797	888
0.156797	888
0.162797	888
0.163797	888
0.169797	888
0.176797	888
0.177797	888
0.183797	888
0.189797	888
0.190797	888
0.197797	888
0.203797	888
0.204797	888
0.210797	888
0.216797	1052
0.217389	1149
0.222389	1149
0.227389	1149
0.228853	1149
0.233853	1149
0.237445	1149
0.238909	1149
0.243909	1149
0.248253	1149
0.249253	1149
0.254369	1149
0.258369	1149
0.259369	1149
0.264401	1149
0.269993	1149
0.270993	1149
0.275993	1149
0.279401	1149
0.280401	1149
0.285993	1149
0.290401	1149
0.291401	1149
0.296993	1149
0.300993	1149
0.301993	1149
0.306017	1149
0.311985	1149
0.312985	1149
0.317402	1625
0.320586	1640
0.321586	1640
0.324586	1640
0.327586	1669
0.328586	1669
0.331834	1669
0.33505	1732
0.33505	1732
0.33817	1857
0.34117	1857
0.342106	1857
0.345106	1857
0.348106	1857
0.348106	1857
0.351858	1857
0.35445	1925
0.35545	1925
0.358194	1946
0.361974	1946
0.361974	1946
0.36457	1975
0.36757	1975
0.36757	1975
0.370598	2053
0.373598	2053
0.373598	2053
0.376598	2053
0.379473	2053
0.379473	2053
0.382006	2109
0.385598	2156
0.385598	2156
0.388598	2156
0.390342	2156
0.391342	2156
0.393105	2156
0.396073	2156
0.396073	2156
0.399073	2156
0.40119	2156
0.40219	2156
0.40491	2156
0.407878	2171
0.407878	2171
0.41075	2328
0.41275	2328
0.413105	2328
0.415105	2328
0.418182	2328
0.418182	2328
0.420182	2328
0.423654	2328
0.423654	2328
0.425321	2328
0.428291	2328
0.428291	2328
0.431543	2328
0.433543	2328
0.433543	2328
0.436385	2328
0.438385	2328
0.439259	2378
0.441637	2378
0.443607	2414
0.444607	2414
0.446607	2414
0.448607	2414
0.449203	2414
0.451203	2414
0.453173	2415
0.454173	2415
0.456173	2415
0.458297	2415
0.459297	2415
0.461267	2435
0.464141	2484
0.464141	2484
0.466141	2484
0.470833	2484
0.470833	2484
0.473707	2520
0.475707	2520
0.475707	2520
0.479927	2520
0.482801	2520
0.482801	2520
0.486149	2532
0.492367	2560
0.492367	2560
0.494745	2574
0.496715	2602
0.497715	2602
0.499589	2629
0.501589	2629
0.501589	2629
0.504809	2629
0.507683	2650
0.507683	2650
0.514375	2650
0.517249	2650
0.517249	2650
0.520597	2680
0.522597	2680
