0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.014	0
0.015	0
0.02	0
0.170924	69
0.171924	69
0.181013	206
0.190477	402
0.192445	457
0.201533	620
0.210533	620
0.212533	620
0.221533	620
0.230533	620
0.231533	620
0.240533	620
0.249533	620
0.251533	620
0.260533	620
0.269533	620
0.270533	620
0.279533	620
0.288533	620
0.289533	620
0.299533	620
0.308533	620
0.309533	620
0.318121	745
0.326121	745
0.327865	745
0.334369	745
0.342674	745
0.343674	745
0.350865	745
0.358137	745
0.359458	745
0.367922	745
0.374482	745
0.37545	745
0.38345	745
0.390322	745
0.391322	745
0.39991	745
0.407729	745
0.408729	745
0.415478	745
0.423729	745
0.424729	745
0.431566	745
0.439534	745
0.440534	745
0.448729	745
0.455943	745
0.456943	745
0.464511	1217
0.468511	1217
0.469511	1217
0.474983	1217
0.478951	1220
0.479951	1220
0.484951	1220
0.488045	1243
0.489045	1243
0.493045	1243
0.498485	1243
0.499485	1243
0.503485	1243
0.508579	1243
0.508579	1243
0.513579	1243
0.519493	1243
0.519493	1243
0.524493	1243
0.531461	1243
0.531461	1243
0.536461	1243
0.541027	1243
0.541027	1243
0.546027	1243
0.556343	1243
0.556343	1243
0.561343	1243
0.566383	1243
0.566383	1243
0.571383	1243
0.578351	1243
0.578351	1243
0.583351	1243
0.594139	1243
0.594139	1243
0.606107	1243
0.619021	1243
0.619021	1243
0.628115	1243
0.643903	1243
0.643903	1243
0.656345	1243
0.671659	1243
0.671659	1243
0.680753	1243
0.687449	1243
0.687449	1243
0.696545	1243
0.702767	1243
0.702767	1243
0.711863	1243
0.718559	1243
0.718559	1243
0.727655	1243
0.737225	1243
0.737225	1243
0.742099	1243
0.749669	1243
0.749669	1243
0.758765	1243
0.768335	1243
0.768335	1243
0.777431	1243
0.783653	1243
0.783653	1243
0.792749	1243
0.796571	1243
0.797571	1243
0.805667	1243
0.818111	1248
0.818111	1248
0.827207	1248
0.836777	1252
0.836777	1252
0.842525	1266
0.846525	1266
0.847525	1266
0.852095	1281
0.858317	1294
0.858317	1294
0.867887	1327
0.871887	1327
0.871887	1327
0.879857	1327
0.892775	1327
0.892775	1327
0.904745	1327
0.917663	1327
0.917663	1327
0.929633	1327
0.942551	1337
0.942551	1337
0.948299	1352
0.952299	1352
0.952299	1352
0.957869	1352
0.966965	1352
0.966965	1352
0.970313	1352
0.979409	1352
0.979409	1352
0.988979	1352
0.998075	1352
0.998075	1352
1.00764	1352
1.01387	1352
1.01387	1352
