0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.014	0
0.015	0
0.02	0
0.150924	79
0.151924	79
0.161013	234
0.170477	452
0.172445	513
0.181533	692
0.189533	692
0.191533	692
0.199533	692
0.207533	692
0.208533	692
0.216533	692
0.224533	692
0.225533	692
0.234533	692
0.242533	692
0.243533	692
0.251533	692
0.259533	692
0.260533	692
0.268533	692
0.277337	850
0.278337	850
0.284337	850
0.291369	850
0.292466	850
0.298458	850
0.305458	850
0.306458	850
0.313138	850
0.319106	850
0.320106	850
0.327194	850
0.333786	850
0.334754	850
0.341754	850
0.348842	850
0.348842	850
0.355402	850
0.362402	850
0.36349	850
0.369082	850
0.376922	850
0.377922	850
0.384138	850
0.390138	850
0.391608	850
0.39805	850
0.406018	850
0.406018	850
0.418458	1190
0.422458	1190
0.423458	1190
0.4309	1190
0.4349	1190
0.4359	1190
0.44334	1190
0.44734	1190
0.44834	1190
0.453908	1190
0.457908	1190
0.458908	1190
0.465348	1190
0.469348	1190
0.470348	1190
0.477316	1190
0.481316	1190
0.482316	1190
0.49023	1190
0.502198	1190
0.502198	1190
0.515112	1190
0.52708	1190
0.52708	1190
0.539994	1190
0.54574	1190
0.54574	1190
0.558654	1190
0.5644	1190
0.5644	1190
0.577314	1190
0.58306	1190
0.58306	1190
0.592626	1190
0.60172	1190
0.60172	1190
0.611286	1190
0.623728	1190
0.623728	1190
0.633298	1190
0.639046	1190
0.639046	1190
0.648616	1190
0.654838	1197
0.654838	1197
0.664408	1202
0.673504	1202
0.673504	1202
0.679726	1227
0.685948	1258
0.685948	1258
0.690948	1258
0.695518	1260
0.695518	1260
0.701266	1293
0.705992	1293
0.705992	1293
0.710836	1299
0.717058	1326
0.717058	1326
0.721058	1326
0.73285	1326
0.73285	1326
0.74482	1326
0.75439	1333
0.75439	1333
0.766834	1333
0.773056	1333
0.773056	1333
0.7855	1333
0.791722	1334
0.791722	1334
0.804166	1334
0.813736	1334
0.813736	1334
0.822832	1334
0.829054	1334
0.829054	1334
0.83815	1334
0.851068	1334
0.851068	1334
0.860164	1334
0.866386	1334
0.866386	1334
0.872608	1344
0.882178	1344
0.882178	1344
0.887926	1350
0.897496	1352
0.897496	1352
0.903718	1352
0.913288	1352
0.913288	1352
0.922384	1352
0.926732	1366
0.926732	1366
0.934828	1366
0.94105	1373
0.94105	1373
0.94505	1373
0.949272	1373
0.950272	1373
0.954494	1386
0.96259	1386
0.96259	1386
0.97216	1409
0.984612	1409
0.984612	1409
