0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.014	0
0.015	0
0.02	0
0.130924	92
0.131924	92
0.141013	270
0.150477	517
0.152445	585
0.161533	783
0.168533	783
0.169533	783
0.177533	783
0.184533	783
0.185533	783
0.192533	783
0.199533	783
0.200533	783
0.207533	783
0.215533	783
0.216533	783
0.223533	783
0.230533	783
0.231533	783
0.238554	989
0.244554	989
0.245554	989
0.250986	989
0.256986	989
0.257986	989
0.26389	989
0.26889	989
0.26989	989
0.27585	989
0.281442	989
0.281442	989
0.287282	989
0.293282	989
0.294282	989
0.29937	989
0.305962	989
0.306402	989
0.311402	989
0.318362	989
0.318362	989
0.3308	989
0.343242	989
0.343242	989
0.35903	989
0.368124	989
0.368124	989
0.383912	989
0.399228	989
0.399228	989
0.408794	989
0.41454	1024
0.41454	1024
0.421232	1057
0.430326	1072
0.430326	1072
0.436544	1110
0.441544	1110
0.441544	1110
0.446638	1129
0.45233	1195
0.45233	1195
0.45733	1195
0.462076	1195
0.462076	1195
0.47099	1195
0.476736	1207
0.476736	1207
0.48146	1220
0.486302	1220
0.486302	1220
0.492522	1228
0.502088	1251
0.502088	1251
0.511182	1262
0.515182	1262
0.516182	1262
0.52697	1262
0.542286	1262
0.542286	1262
0.551852	1262
0.560946	1291
0.560946	1291
0.573386	1322
0.577386	1322
0.577386	1322
0.58248	1322
0.589176	1322
0.589176	1322
0.594924	1322
0.607842	1322
0.607842	1322
0.61359	1322
0.620286	1322
0.620286	1322
0.626034	1334
0.63273	1341
0.63273	1341
0.638478	1359
0.645174	1360
0.645174	1360
0.65427	1373
0.658522	1373
0.658522	1373
0.662492	1383
0.669588	1397
0.669588	1397
0.676284	1398
0.682032	1398
0.682032	1398
0.69495	1398
0.704046	1398
0.704046	1398
0.710268	1400
0.719364	1435
0.719364	1435
0.723364	1435
0.735156	1444
0.735156	1444
0.741378	1458
0.750948	1467
0.750948	1467
0.762918	1467
0.769614	1479
0.769614	1479
0.773488	1526
0.77774	1526
0.77774	1526
0.78171	1534
0.78471	1534
0.785932	1534
0.789932	1534
0.794502	1550
0.794502	1550
0.803598	1550
0.80982	1550
0.80982	1550
0.816042	1550
0.822264	1550
0.822264	1550
0.828486	1550
0.834708	1550
0.834708	1550
0.847152	1550
0.853374	1550
0.853374	1550
0.859596	1550
0.865818	1550
0.865818	1550
0.87204	1550
0.878262	1550
0.878262	1550
0.890706	1550
0.896928	1569
0.896928	1569
0.90315	1569
0.909372	1569
0.909372	1569
