0.0530974	1	44	1404
0.0559696	2	46	1406
0.0563456	3	47	206
0.0593136	4	50	1406
0.0621856	5	53	1406
0.0625616	6	53	206
0.0655296	7	56	1406
0.0684016	8	59	1406
0.0687776	9	59	206
0.0717456	10	62	1406
0.0746176	11	65	1406
0.0749936	12	61	206
0.0779616	13	63	1406
0.0837016	14	64	1406
0.133702	15	40	206
0.137294	16	43	1406
0.145382	17	43	1406
0.151382	18	41	206
0.154942	19	43	1406
0.161158	20	43	1406
0.165306	21	41	206
0.168274	22	44	1406
0.173898	23	43	1406
0.176306	24	41	206
0.179898	25	43	1406
0.184898	26	43	1406
0.188306	27	41	206
0.191274	28	44	1406
0.196898	29	43	1406
0.199306	30	41	206
0.202898	31	43	1406
0.209114	32	45	1406
0.211306	33	41	206
0.217146	34	46	1406
0.220018	35	44	1406
0.220899	36	40	206
0.224491	37	43	1406
0.230235	38	45	1406
0.230611	39	41	206
0.233579	40	44	1406
0.239323	41	46	1406
0.239699	42	42	206
0.242667	43	44	1406
0.248883	44	46	1406
0.249259	45	43	206
0.252227	46	46	1406
0.257971	47	47	1406
0.258347	48	44	206
0.261315	49	46	1406
0.267531	50	48	1406
0.267907	51	44	206
0.270875	52	47	1406
0.276619	53	49	1406
0.276995	54	45	206
0.279963	55	47	1406
0.286179	56	50	1406
0.286555	57	46	206
0.289523	58	49	1406
0.295267	59	51	1406
0.295643	60	47	206
0.298611	61	49	1406
0.301955	62	48	1406
0.305203	63	48	206
0.308171	64	51	1406
0.313915	65	52	1406
0.314293	66	50	207
0.317263	67	52	1407
0.320137	68	52	1407
0.320987	69	50	207
0.326829	70	55	1407
0.329703	71	55	1407
0.330081	72	54	207
0.333051	73	56	1407
0.338797	74	58	1407
0.339175	75	57	207
0.342145	76	59	1407
0.345019	77	60	1407
0.348741	78	60	207
0.351711	79	63	1407
0.354585	80	64	1407
0.354963	81	61	207
0.357933	82	64	1407
0.363679	83	67	1407
0.364057	84	66	207
0.367027	85	69	1407
0.370373	86	69	1407
0.373623	87	70	207
0.376593	88	72	1407
0.379467	89	73	1407
0.379845	90	71	207
0.385687	91	76	1407
0.388561	92	77	1407
0.388939	93	75	207
0.391909	94	77	1407
0.398127	95	82	1407
0.398505	96	79	207
0.401475	97	82	1407
0.404349	98	83	1407
0.407599	99	83	207
0.410569	100	86	1407
0.413443	101	87	1407
0.413821	102	85	207
0.417263	103	88	1407
0.423009	104	92	1407
0.423387	105	90	207
0.426357	106	92	1407
0.429231	107	93	1407
0.432481	108	94	207
0.435451	109	97	1407
0.438325	110	98	1407
0.438703	111	95	207
0.441673	112	98	1407
0.447891	113	102	1407
0.448269	114	101	207
0.451239	115	103	1407
0.454113	116	104	1407
0.457363	117	105	207
0.460333	118	108	1407
0.463207	119	109	1407
0.463585	120	106	207
0.466555	121	109	1407
0.472773	122	112	1407
0.476023	123	110	207
0.478993	124	112	1407
0.481867	125	112	1407
0.482717	126	109	207
0.485687	127	112	1407
