0.103701	1	94	1404
0.106574	2	97	1406
0.10695	3	97	206
0.109918	4	100	1406
0.11279	5	103	1406
0.113166	6	104	206
0.116134	7	107	1406
0.119006	8	110	1406
0.119382	9	110	206
0.12235	10	113	1406
0.125222	11	116	1406
0.125598	12	113	206
0.128566	13	116	1406
0.131438	14	115	1406
0.245782	15	72	206
0.248898	16	73	1406
0.266902	17	75	1406
0.273494	18	73	206
0.276462	19	75	1406
0.28555	20	77	1406
0.288798	21	74	206
0.291766	22	76	1406
0.300854	23	79	1406
0.30123	24	74	206
0.307542	25	79	1406
0.31663	26	81	1406
0.32035	27	79	206
0.32619	28	84	1406
0.332406	29	84	1406
0.338526	30	84	206
0.341494	31	86	1406
0.350582	32	88	1406
0.35718	33	89	206
0.360148	34	91	1406
0.369242	35	94	1406
0.372966	36	91	206
0.378808	37	96	1406
0.387902	38	98	1406
0.391626	39	96	206
0.397468	40	101	1406
0.403688	41	101	1406
0.410286	42	102	206
0.413254	43	104	1406
0.42857	44	112	1406
0.438042	45	117	206
0.44101	46	119	1406
0.456326	47	128	1406
0.466272	48	130	206
0.46924	49	133	1406
0.478334	50	136	1406
0.484932	51	137	206
0.4879	52	139	1406
0.499868	53	146	1406
0.506466	54	147	206
0.509434	55	150	1406
0.518528	56	153	1406
0.528474	57	158	206
0.531442	58	160	1406
0.540536	59	164	1406
0.547134	60	165	206
0.550102	61	168	1406
0.56207	62	174	1406
0.565794	63	172	206
0.571636	64	177	1406
0.584078	65	185	1406
0.590678	66	185	207
0.593648	67	188	1407
0.602744	68	191	1407
0.612692	69	196	207
0.618536	70	201	1407
0.627632	71	205	1407
0.634232	72	204	207
0.637202	73	207	1407
0.65252	74	213	1407
0.665342	75	217	207
0.668312	76	220	1407
0.689852	77	232	1407
0.699326	78	232	207
0.702296	79	235	1407
0.708518	80	235	1407
0.717992	81	239	207
0.720962	82	242	1407
0.730532	83	246	1407
0.733784	84	244	207
0.736754	85	247	1407
0.749198	86	251	1407
