0.0630974	1	54	1404
0.0659696	2	56	1406
0.0663456	3	57	206
0.0693136	4	60	1406
0.0721856	5	63	1406
0.0725616	6	63	206
0.0755296	7	66	1406
0.0784016	8	69	1406
0.0787776	9	69	206
0.0817456	10	72	1406
0.0846176	11	75	1406
0.0849936	12	71	206
0.0879616	13	73	1406
0.0937016	14	74	1406
0.163702	15	50	206
0.167294	16	53	1406
0.177758	17	53	1406
0.18435	18	51	206
0.187814	19	53	1406
0.195158	20	53	1406
0.200306	21	51	206
0.203274	22	54	1406
0.209898	23	53	1406
0.213306	24	51	206
0.216898	25	53	1406
0.222898	26	53	1406
0.227306	27	51	206
0.230898	28	53	1406
0.237898	29	54	1406
0.240306	30	51	206
0.243898	31	53	1406
0.250898	32	53	1406
0.255922	33	52	206
0.25889	34	54	1406
0.263898	35	53	1406
0.267307	36	51	206
0.270491	37	53	1406
0.275491	38	53	1406
0.278739	39	51	206
0.281955	40	53	1406
0.287699	41	54	1406
0.288075	42	51	206
0.292011	43	54	1406
0.298227	44	55	1406
0.298763	45	50	206
0.302355	46	53	1406
0.308099	47	54	1406
0.308879	48	50	206
0.312471	49	53	1406
0.318687	50	54	1406
0.320503	51	51	206
0.326506	52	56	1406
0.329378	53	54	1406
0.329911	54	50	206
0.333503	55	53	1406
0.339247	56	54	1406
0.34301	57	53	206
0.345978	58	54	1406
0.350095	59	54	1406
0.353815	60	53	206
0.356783	61	55	1406
0.359655	62	53	1406
0.36301	63	52	206
0.366087	64	54	1406
0.370504	65	53	1406
0.374226	66	54	207
0.377196	67	56	1407
0.38007	68	56	1407
0.380448	69	53	207
0.38629	70	58	1407
0.389164	71	58	1407
0.389542	72	54	207
0.392512	73	57	1407
0.39873	74	60	1407
0.399108	75	58	207
0.402078	76	60	1407
0.407824	77	62	1407
0.408202	78	60	207
0.411172	79	63	1407
0.414046	80	63	1407
0.417768	81	63	207
0.420738	82	65	1407
0.423612	83	65	1407
0.426862	84	65	207
0.429832	85	68	1407
0.432706	86	68	1407
0.433084	87	66	207
0.436054	88	69	1407
0.442272	89	72	1407
0.44265	90	69	207
0.44562	91	72	1407
0.448494	92	72	1407
0.451744	93	72	207
0.454714	94	75	1407
0.457588	95	75	1407
0.46131	96	76	207
0.46428	97	79	1407
0.467154	98	79	1407
0.467532	99	77	207
0.470502	100	79	1407
0.473376	101	80	1407
0.476626	102	80	207
0.479596	103	83	1407
0.48247	104	83	1407
0.48332	105	82	207
0.489162	106	87	1407
0.492036	107	88	1407
0.492414	108	85	207
0.495384	109	88	1407
0.50113	110	91	1407
0.501508	111	89	207
0.504478	112	91	1407
0.507352	113	92	1407
0.508202	114	90	207
0.511172	115	93	1407
0.516918	116	96	1407
0.517296	117	94	207
0.520266	118	97	1407
0.52314	119	98	1407
0.52639	120	98	207
0.52936	121	101	1407
0.532234	122	101	1407
0.532612	123	99	207
0.535582	124	102	1407
0.5418	125	105	1407
0.542178	126	104	207
0.545148	127	106	1407
0.550894	128	109	1407
0.551272	129	108	207
0.554242	130	110	1407
0.557116	131	111	1407
0.557494	132	109	207
0.560464	133	111	1407
0.566682	134	115	1407
0.56706	135	114	207
0.57003	136	116	1407
0.572904	137	116	1407
0.573282	138	115	207
0.579124	139	120	1407
0.581998	140	120	1407
0.582376	141	118	207
0.585346	142	121	1407
0.588692	143	122	1407
0.591942	144	121	207
0.594912	145	124	1407
0.597786	146	124	1407
0.601036	147	126	207
0.604006	148	129	1407
0.610228	149	131	1407
0.610606	150	128	207
0.613576	151	131	1407
0.619324	152	133	1407
0.62305	153	131	207
0.62602	154	134	1407
0.628894	155	134	1407
0.632146	156	136	207
0.635116	157	138	1407
0.641338	158	142	1407
0.641716	159	140	207
0.644686	160	143	1407
0.650434	161	146	1407
0.650812	162	143	207
0.653782	163	146	1407
0.662878	164	148	1407
0.663256	165	146	207
0.666226	166	149	1407
0.672448	167	152	1407
0.672826	168	150	207
0.675796	169	153	1407
0.681544	170	157	1407
0.681922	171	155	207
0.684892	172	158	1407
0.691114	173	162	1407
0.691492	174	159	207
0.694462	175	161	1407
0.70021	176	161	1407
0.703936	177	161	207
0.706906	178	164	1407
0.70978	179	164	1407
0.713032	180	166	207
0.71935	181	168	1407
0.722224	182	169	1407
0.722602	183	167	207
0.728446	184	171	1407
0.73132	185	173	1407
0.731698	186	171	207
0.734668	187	173	1407
0.74089	188	173	1407
0.741268	189	173	207
0.744238	190	174	1407
0.749986	191	176	1407
0.750364	192	176	207
0.753334	193	178	1407
0.759556	194	180	1407
0.762808	195	180	207
0.765778	196	183	1407
0.768652	197	183	1407
0.772378	198	181	207
0.775348	199	184	1407
0.781096	200	186	1407
0.781474	201	181	207
0.784444	202	184	1407
0.790666	203	186	1407
0.791044	204	184	207
0.794014	205	187	1407
0.796888	206	186	1407
0.80014	207	184	207
0.80311	208	187	1407
0.805984	209	185	1407
0.806362	210	184	207
0.809332	211	187	1407
0.815554	212	186	1407
0.815932	213	183	207
0.818902	214	186	1407
0.821776	215	186	1407
0.825028	216	187	207
0.827998	217	189	1407
0.830872	218	185	1407
0.83125	219	184	207
0.83422	220	187	1407
0.840442	221	186	1407
0.84082	222	180	207
0.84379	223	183	1407
0.846664	224	183	1407
0.849916	225	180	207
0.852886	226	183	1407
0.85576	227	179	1407
0.856138	228	178	207
0.859108	229	181	1407
0.86533	230	180	1407
0.868582	231	177	207
0.871552	232	180	1407
0.874426	233	180	1407
0.878152	234	178	207
0.881122	235	181	1407
0.883996	236	180	1407
0.890596	237	178	207
0.893566	238	181	1407
0.89644	239	180	1407
0.899692	240	177	207
0.902662	241	180	1407
0.905536	242	180	1407
0.909262	243	178	207
0.912232	244	181	1407
0.915106	245	181	1407
0.918358	246	177	207
0.921328	247	180	1407
0.924202	248	180	1407
0.927928	249	177	207
0.930898	250	180	1407
0.936646	251	179	1407
0.940372	252	181	207
0.943342	253	184	1407
0.94909	254	180	1407
0.949468	255	177	207
0.95244	256	180	1408
0.958664	257	180	1408
0.959044	258	178	208
0.962016	259	181	1408
0.964892	260	180	1408
0.968146	261	178	208
0.971118	262	181	1408
0.977342	263	183	1408
0.977722	264	177	208
0.980694	265	180	1408
0.986444	266	183	1408
0.990172	267	181	208
0.993144	268	184	1408
0.998894	269	183	1408
0.999274	270	181	208
1.00225	271	184	1408
1.00512	272	180	1408
1.00885	273	177	208
1.01182	274	180	1408
1.0147	275	180	1408
1.01795	276	177	208
1.02092	277	180	1408
1.0238	278	179	1408
